Product_ID,Product_Name,Category,Subcategory,Brand,Supplier_ID,Unit_Cost_INR,Selling_Price_INR,Profit_Margin_Percent,Weight_Kg,Warranty_Months,GST_Rate,Launch_Date,Reorder_Level,Product_Status
PRD03835,Mattel Remote Control 3835,Toys,Remote Control,Mattel,SUP0403,3276,4389.84,34,20.93,24,12,2022-08-12,258,Active
PRD03836,HarperCollins Biography 3836,Books,Biography,HarperCollins,SUP0404,1379,1654.8,20,34.4,12,12,2019-08-11,76,Active
PRD03837,HarperCollins Children 3837,Books,Children,HarperCollins,SUP0422,2444,3494.92,43,5.81,6,5,2024-01-04,131,Active
PRD03838,HP Laptop 3838,Electronics,Laptop,HP,SUP0376,95279,121957.12,28,29.93,24,12,2024-08-16,240,Active
PRD03839,L'Oreal Cream 3839,Beauty,Cream,L'Oreal,SUP0029,1287,1621.62,26,24.36,12,28,2020-05-17,194,Active
PRD03840,Urban Ladder Sofa 3840,Furniture,Sofa,Urban Ladder,SUP0243,75477,107932.11,43,32.45,36,28,2023-07-03,46,Active
PRD03841,Havells Mixer 3841,Home Appliances,Mixer,Havells,SUP0248,20239,24286.8,20,7.22,6,28,2021-10-10,24,Active
PRD03842,Urban Ladder Chair 3842,Furniture,Chair,Urban Ladder,SUP0470,9773,13193.55,35,18.19,12,5,2022-04-29,208,Active
PRD03843,Urban Ladder Sofa 3843,Furniture,Sofa,Urban Ladder,SUP0027,19282,26416.34,37,6.68,24,12,2023-07-10,43,Active
PRD03844,Durian Table 3844,Furniture,Table,Durian,SUP0294,16061,18791.37,17,4.71,12,5,2019-08-01,206,Active
PRD03845,Puma Gym 3845,Sports,Gym,Puma,SUP0006,6702,9583.86,43,31.21,36,12,2024-11-06,283,Active
PRD03846,Urban Ladder Table 3846,Furniture,Table,Urban Ladder,SUP0154,65517,89103.12,36,29.42,0,5,2021-06-03,278,Active
PRD03847,Havells Washing Machine 3847,Home Appliances,Washing Machine,Havells,SUP0391,36559,42042.85,15,18.77,6,18,2023-11-06,133,Active
PRD03848,Durian Bed 3848,Furniture,Bed,Durian,SUP0055,52816,71829.76,36,39.15,24,28,2024-07-10,79,Active
PRD03849,LG Refrigerator 3849,Home Appliances,Refrigerator,LG,SUP0081,56754,78320.52,38,38.09,24,5,2024-07-02,215,Active
PRD03850,Mattel Educational 3850,Toys,Educational,Mattel,SUP0070,10633,14886.2,40,6.92,36,18,2020-02-26,288,Active
PRD03851,HarperCollins Business 3851,Books,Business,HarperCollins,SUP0246,1317,1685.76,28,9.36,12,18,2022-02-12,201,Active
PRD03852,L'Oreal Cream 3852,Beauty,Cream,L'Oreal,SUP0419,1301,1678.29,29,32.56,6,5,2023-06-18,71,Active
PRD03853,Sony Smartwatch 3853,Electronics,Smartwatch,Sony,SUP0252,13708,16586.68,21,30.12,6,18,2022-03-13,25,Active
PRD03854,Boat Mobile 3854,Electronics,Mobile,Boat,SUP0088,46764,62663.76,34,2.15,12,5,2020-12-15,166,Active
PRD03855,Puma Badminton 3855,Sports,Badminton,Puma,SUP0448,10880,13056.0,20,21.99,36,28,2021-06-18,61,Active
PRD03856,IKEA Wardrobe 3856,Furniture,Wardrobe,IKEA,SUP0214,18242,21890.4,20,39.45,6,5,2021-07-08,21,Active
PRD03857,Lego Action Figure 3857,Toys,Action Figure,Lego,SUP0420,11164,13955.0,25,8.4,36,12,2020-08-12,271,Active
PRD03858,Boat TV 3858,Electronics,TV,Boat,SUP0209,102346,124862.12,22,38.13,36,5,2020-05-20,42,Active
PRD03859,Hasbro Puzzle 3859,Toys,Puzzle,Hasbro,SUP0221,4254,6083.22,43,12.13,12,12,2019-01-23,184,Active
PRD03860,US Polo T-Shirt 3860,Fashion,T-Shirt,US Polo,SUP0482,2659,3749.19,41,6.26,6,28,2021-10-09,286,Active
PRD03861,LG Mixer 3861,Home Appliances,Mixer,LG,SUP0490,26080,30513.6,17,25.52,36,28,2023-11-16,179,Active
PRD03862,Adidas Gym 3862,Sports,Gym,Adidas,SUP0499,4465,6429.6,44,27.48,24,28,2022-09-14,104,Active
PRD03863,Himalaya BP Monitor 3863,Healthcare,BP Monitor,Himalaya,SUP0302,5770,8193.4,42,36.86,0,12,2022-05-03,293,Active
PRD03864,McGraw Hill Novel 3864,Books,Novel,McGraw Hill,SUP0169,2214,2656.8,20,4.25,12,18,2023-12-08,152,Active
PRD03865,Dr Morepen Supplements 3865,Healthcare,Supplements,Dr Morepen,SUP0486,1730,2197.1,27,6.72,0,5,2022-09-16,247,Active
PRD03866,Bosch Refrigerator 3866,Home Appliances,Refrigerator,Bosch,SUP0359,23973,31644.36,32,3.25,0,5,2022-03-27,217,Active
PRD03867,Dettol Thermometer 3867,Healthcare,Thermometer,Dettol,SUP0482,10795,13709.65,27,39.24,24,12,2021-11-29,98,Active
PRD03868,LG Smartwatch 3868,Electronics,Smartwatch,LG,SUP0091,41539,51508.36,24,24.72,6,18,2022-03-26,290,Active
PRD03869,Nike Jacket 3869,Fashion,Jacket,Nike,SUP0359,4862,5591.3,15,1.61,12,12,2022-04-19,117,Active
PRD03870,IFB Refrigerator 3870,Home Appliances,Refrigerator,IFB,SUP0194,45405,58572.45,29,35.46,0,28,2023-12-05,55,Active
PRD03871,Puma Jeans 3871,Fashion,Jeans,Puma,SUP0364,2631,3393.99,29,30.01,0,12,2021-04-22,185,Active
PRD03872,Nilkamal Bed 3872,Furniture,Bed,Nilkamal,SUP0089,57257,75006.67,31,5.6,24,18,2021-07-05,170,Active
PRD03873,Bloomsbury Children 3873,Books,Children,Bloomsbury,SUP0431,1823,2151.14,18,31.55,12,18,2019-04-11,106,Active
PRD03874,Urban Ladder Bed 3874,Furniture,Bed,Urban Ladder,SUP0372,41408,58799.36,42,11.3,24,5,2022-03-30,134,Active
PRD03875,Samsung Smartwatch 3875,Electronics,Smartwatch,Samsung,SUP0017,97579,120997.96,24,12.85,12,12,2019-03-23,213,Active
PRD03876,Hasbro Action Figure 3876,Toys,Action Figure,Hasbro,SUP0136,6531,8620.92,32,15.96,12,12,2023-02-18,36,Active
PRD03877,Nestle Snacks 3877,Grocery,Snacks,Nestle,SUP0078,1898,2676.18,41,35.72,12,18,2021-03-13,208,Active
PRD03878,Allen Solly Jacket 3878,Fashion,Jacket,Allen Solly,SUP0193,3094,4486.3,45,33.06,0,28,2024-04-21,119,Active
PRD03879,Dettol First Aid 3879,Healthcare,First Aid,Dettol,SUP0421,11952,15537.6,30,0.62,12,28,2019-12-14,156,Active
PRD03880,Omron Supplements 3880,Healthcare,Supplements,Omron,SUP0175,12790,16371.2,28,3.36,24,12,2024-03-14,262,Active
PRD03881,Amul Beverages 3881,Grocery,Beverages,Amul,SUP0463,646,878.56,36,4.35,12,28,2021-03-02,255,Active
PRD03882,Bloomsbury Children 3882,Books,Children,Bloomsbury,SUP0067,854,1212.68,42,21.53,0,28,2024-09-11,65,Active
PRD03883,HarperCollins Business 3883,Books,Business,HarperCollins,SUP0263,2200,2530.0,15,4.79,36,18,2019-02-20,37,Active
PRD03884,Dettol Sanitizer 3884,Healthcare,Sanitizer,Dettol,SUP0115,14662,18327.5,25,0.41,24,18,2020-02-24,242,Active
PRD03885,Nike Cricket 3885,Sports,Cricket,Nike,SUP0129,3984,4581.6,15,31.2,12,28,2022-07-30,99,Active
PRD03886,Hamleys Puzzle 3886,Toys,Puzzle,Hamleys,SUP0258,470,578.1,23,23.74,24,28,2020-04-13,63,Active
PRD03887,Samsung TV 3887,Electronics,TV,Samsung,SUP0364,80517,107087.61,33,31.79,24,28,2021-11-18,259,Active
PRD03888,Dr Morepen First Aid 3888,Healthcare,First Aid,Dr Morepen,SUP0281,14262,20679.9,45,22.7,24,12,2020-05-09,92,Active
PRD03889,Funskool Board Game 3889,Toys,Board Game,Funskool,SUP0391,5802,6846.36,18,33.12,24,28,2022-12-16,174,Active
PRD03890,Havells AC 3890,Home Appliances,AC,Havells,SUP0056,21825,30555.0,40,10.11,12,12,2023-01-14,49,Active
PRD03891,Omron First Aid 3891,Healthcare,First Aid,Omron,SUP0128,10256,14768.64,44,6.41,24,28,2021-06-14,92,Active
PRD03892,Adidas Badminton 3892,Sports,Badminton,Adidas,SUP0275,657,821.25,25,26.07,24,12,2020-08-28,61,Active
PRD03893,HP Laptop 3893,Electronics,Laptop,HP,SUP0147,91113,124824.81,37,26.27,6,12,2024-03-17,255,Active
PRD03894,Fortune Snacks 3894,Grocery,Snacks,Fortune,SUP0168,2103,2965.23,41,17.71,36,12,2019-10-09,191,Active
PRD03895,Levis Jacket 3895,Fashion,Jacket,Levis,SUP0122,5754,7134.96,24,2.99,0,5,2019-12-29,259,Active
PRD03896,IKEA Chair 3896,Furniture,Chair,IKEA,SUP0244,85785,107231.25,25,16.53,0,5,2021-08-21,168,Active
PRD03897,Dettol Sanitizer 3897,Healthcare,Sanitizer,Dettol,SUP0302,8553,10007.01,17,5.96,6,5,2024-10-10,288,Active
PRD03898,Bosch Washing Machine 3898,Home Appliances,Washing Machine,Bosch,SUP0482,6653,7983.6,20,4.85,12,12,2022-07-12,39,Active
PRD03899,Samsung Laptop 3899,Electronics,Laptop,Samsung,SUP0382,94656,134411.52,42,7.95,6,12,2021-06-15,115,Active
PRD03900,HarperCollins Biography 3900,Books,Biography,HarperCollins,SUP0144,755,989.05,31,30.32,12,18,2021-01-22,281,Active
PRD03901,Havells Washing Machine 3901,Home Appliances,Washing Machine,Havells,SUP0114,45374,52633.84,16,22.9,24,5,2021-02-22,83,Active
PRD03902,Godrej Bed 3902,Furniture,Bed,Godrej,SUP0143,83928,121695.6,45,31.42,0,28,2023-10-30,290,Active
PRD03903,Aashirvaad Beverages 3903,Grocery,Beverages,Aashirvaad,SUP0194,1935,2418.75,25,2.9,6,5,2019-09-15,53,Active
PRD03904,Havells AC 3904,Home Appliances,AC,Havells,SUP0069,36526,50405.88,38,27.9,6,5,2021-11-21,80,Active
PRD03905,Boat Mobile 3905,Electronics,Mobile,Boat,SUP0410,4810,5723.9,19,3.0,12,28,2022-07-13,267,Active
PRD03906,Cosco Gym 3906,Sports,Gym,Cosco,SUP0221,4486,5921.52,32,32.77,36,18,2019-07-12,111,Active
PRD03907,Adidas Cricket 3907,Sports,Cricket,Adidas,SUP0429,904,1075.76,19,26.76,36,18,2023-09-11,210,Active
PRD03908,Nike Cricket 3908,Sports,Cricket,Nike,SUP0287,3796,4669.08,23,19.38,12,28,2021-11-03,167,Active
PRD03909,Levis Jacket 3909,Fashion,Jacket,Levis,SUP0237,923,1319.89,43,22.48,6,5,2022-01-20,87,Active
PRD03910,Bosch AC 3910,Home Appliances,AC,Bosch,SUP0479,39875,46653.75,17,7.68,24,28,2022-09-02,135,Active
PRD03911,Allen Solly T-Shirt 3911,Fashion,T-Shirt,Allen Solly,SUP0029,5402,6536.42,21,35.94,12,18,2019-06-10,29,Active
PRD03912,Bloomsbury Biography 3912,Books,Biography,Bloomsbury,SUP0430,2397,2948.31,23,3.6,36,18,2023-12-24,44,Active
PRD03913,Funskool Educational 3913,Toys,Educational,Funskool,SUP0011,5124,6405.0,25,5.38,12,18,2021-11-07,91,Active
PRD03914,Allen Solly T-Shirt 3914,Fashion,T-Shirt,Allen Solly,SUP0299,2314,2892.5,25,8.59,12,12,2019-04-21,221,Active
PRD03915,Cosco Gym 3915,Sports,Gym,Cosco,SUP0168,7535,8815.95,17,39.05,6,28,2022-05-14,124,Active
PRD03916,IFB AC 3916,Home Appliances,AC,IFB,SUP0429,35764,43274.44,21,2.18,6,5,2020-02-23,36,Active
PRD03917,Himalaya Thermometer 3917,Healthcare,Thermometer,Himalaya,SUP0225,9784,11740.8,20,39.32,6,28,2022-08-25,129,Active
PRD03918,Fortune Oil 3918,Grocery,Oil,Fortune,SUP0376,2447,3107.69,27,21.19,6,12,2020-10-11,272,Active
PRD03919,Nike Football 3919,Sports,Football,Nike,SUP0301,13797,17798.13,29,24.89,6,12,2024-05-12,131,Active
PRD03920,Durian Bed 3920,Furniture,Bed,Durian,SUP0129,7164,9026.64,26,30.05,12,28,2024-08-23,226,Active
PRD03921,Funskool Action Figure 3921,Toys,Action Figure,Funskool,SUP0096,788,1016.52,29,27.33,0,12,2021-06-10,267,Active
PRD03922,Urban Ladder Chair 3922,Furniture,Chair,Urban Ladder,SUP0090,47806,57845.26,21,36.9,0,28,2024-08-16,252,Active
PRD03923,Nestle Rice 3923,Grocery,Rice,Nestle,SUP0265,1725,2328.75,35,14.77,12,18,2020-04-07,133,Active
PRD03924,Dettol Sanitizer 3924,Healthcare,Sanitizer,Dettol,SUP0347,6950,8757.0,26,21.88,36,28,2020-02-04,203,Active
PRD03925,Puma Badminton 3925,Sports,Badminton,Puma,SUP0015,2291,3230.31,41,10.03,6,18,2022-05-28,244,Active
PRD03926,Mattel Action Figure 3926,Toys,Action Figure,Mattel,SUP0229,6030,8442.0,40,35.05,12,12,2020-10-12,300,Active
PRD03927,Bosch Mixer 3927,Home Appliances,Mixer,Bosch,SUP0445,52921,62975.99,19,27.07,12,18,2021-12-15,241,Active
PRD03928,McGraw Hill Biography 3928,Books,Biography,McGraw Hill,SUP0415,1617,2102.1,30,34.87,0,18,2023-09-05,291,Active
PRD03929,Fortune Spices 3929,Grocery,Spices,Fortune,SUP0084,1525,2089.25,37,31.65,0,18,2022-02-26,213,Active
PRD03930,Nike Gym 3930,Sports,Gym,Nike,SUP0212,10287,14196.06,38,29.33,0,18,2023-03-08,279,Active
PRD03931,Lakme Soap 3931,Beauty,Soap,Lakme,SUP0126,2236,3197.48,43,20.66,12,5,2019-06-28,277,Active
PRD03932,Lakme Shampoo 3932,Beauty,Shampoo,Lakme,SUP0473,1156,1456.56,26,17.03,12,28,2021-10-10,32,Active
PRD03933,Samsung TV 3933,Electronics,TV,Samsung,SUP0031,9031,12282.16,36,1.22,24,18,2020-11-18,72,Active
PRD03934,US Polo Shirt 3934,Fashion,Shirt,US Polo,SUP0306,1444,1660.6,15,1.7,12,28,2023-03-31,234,Active
PRD03935,L'Oreal Serum 3935,Beauty,Serum,L'Oreal,SUP0464,1733,2460.86,42,37.83,24,28,2024-10-16,285,Active
PRD03936,Dove Face Wash 3936,Beauty,Face Wash,Dove,SUP0225,495,693.0,40,33.56,36,12,2021-05-10,281,Active
PRD03937,Nike Shoes 3937,Fashion,Shoes,Nike,SUP0325,448,515.2,15,15.43,6,28,2022-09-29,186,Active
PRD03938,Tata Beverages 3938,Grocery,Beverages,Tata,SUP0470,862,1017.16,18,16.21,6,12,2021-05-03,138,Active
PRD03939,LG Refrigerator 3939,Home Appliances,Refrigerator,LG,SUP0307,49574,69403.6,40,37.52,24,12,2022-06-02,262,Active
PRD03940,US Polo Shirt 3940,Fashion,Shirt,US Polo,SUP0072,896,1182.72,32,0.79,6,28,2021-01-29,171,Active
PRD03941,Nike Cricket 3941,Sports,Cricket,Nike,SUP0233,6657,7655.55,15,8.49,6,5,2020-05-31,44,Active
PRD03942,Dove Face Wash 3942,Beauty,Face Wash,Dove,SUP0461,2895,3850.35,33,8.49,6,28,2024-04-01,29,Active
PRD03943,Puma Shirt 3943,Fashion,Shirt,Puma,SUP0492,3620,5176.6,43,35.95,36,5,2020-07-07,208,Active
PRD03944,Himalaya BP Monitor 3944,Healthcare,BP Monitor,Himalaya,SUP0276,13760,18438.4,34,21.85,36,12,2023-10-28,269,Discontinued
PRD03945,Nike Cricket 3945,Sports,Cricket,Nike,SUP0428,9575,13309.25,39,33.65,6,5,2024-06-26,182,Active
PRD03946,Amul Oil 3946,Grocery,Oil,Amul,SUP0153,2336,3106.88,33,17.12,0,12,2021-04-10,69,Active
PRD03947,Nike Football 3947,Sports,Football,Nike,SUP0396,8570,12083.7,41,19.88,36,18,2022-03-25,97,Active
PRD03948,Bosch Mixer 3948,Home Appliances,Mixer,Bosch,SUP0074,53321,75715.82,42,4.91,12,5,2023-07-04,177,Active
PRD03949,Puma Jeans 3949,Fashion,Jeans,Puma,SUP0134,4981,7122.83,43,5.01,36,28,2019-04-22,262,Active
PRD03950,Himalaya Thermometer 3950,Healthcare,Thermometer,Himalaya,SUP0002,11385,13434.3,18,17.89,0,5,2019-12-31,171,Active
PRD03951,LG AC 3951,Home Appliances,AC,LG,SUP0304,21883,26259.6,20,12.17,36,18,2020-04-01,144,Active
PRD03952,Penguin Business 3952,Books,Business,Penguin,SUP0365,211,253.2,20,21.12,12,5,2021-05-03,109,Active
PRD03953,Nestle Rice 3953,Grocery,Rice,Nestle,SUP0481,1536,2211.84,44,15.47,24,5,2021-05-12,149,Active
PRD03954,McGraw Hill Biography 3954,Books,Biography,McGraw Hill,SUP0236,540,626.4,16,25.49,36,18,2023-05-06,98,Active
PRD03955,Puma Cricket 3955,Sports,Cricket,Puma,SUP0006,14324,20340.08,42,29.69,0,18,2021-02-18,89,Active
PRD03956,Pearson Biography 3956,Books,Biography,Pearson,SUP0017,671,791.78,18,13.79,24,18,2019-12-16,125,Active
PRD03957,Whirlpool AC 3957,Home Appliances,AC,Whirlpool,SUP0191,11313,15611.94,38,16.68,0,5,2023-02-06,279,Active
PRD03958,Dove Serum 3958,Beauty,Serum,Dove,SUP0297,2341,2949.66,26,33.66,0,18,2024-06-28,255,Active
PRD03959,Mamaearth Face Wash 3959,Beauty,Face Wash,Mamaearth,SUP0425,1784,2069.44,16,4.73,36,12,2023-01-17,140,Active
PRD03960,Durian Sofa 3960,Furniture,Sofa,Durian,SUP0281,11123,15683.43,41,24.48,24,5,2024-04-18,164,Active
PRD03961,Nike Shoes 3961,Fashion,Shoes,Nike,SUP0481,1448,1665.2,15,19.84,0,12,2021-12-27,55,Active
PRD03962,Puma Badminton 3962,Sports,Badminton,Puma,SUP0437,4640,5800.0,25,1.2,6,12,2020-07-17,253,Active
PRD03963,Amul Oil 3963,Grocery,Oil,Amul,SUP0146,1932,2530.92,31,27.6,36,12,2024-05-26,21,Active
PRD03964,Omron Thermometer 3964,Healthcare,Thermometer,Omron,SUP0091,14368,19253.12,34,37.71,36,28,2023-06-27,34,Active
PRD03965,Nike Football 3965,Sports,Football,Nike,SUP0336,2855,3797.15,33,6.57,12,5,2023-01-02,275,Active
PRD03966,Sony Mobile 3966,Electronics,Mobile,Sony,SUP0120,1720,2132.8,24,33.84,6,18,2022-03-06,277,Active
PRD03967,Havells AC 3967,Home Appliances,AC,Havells,SUP0370,47860,65089.6,36,21.44,24,18,2021-02-12,196,Active
PRD03968,Fortune Rice 3968,Grocery,Rice,Fortune,SUP0459,1681,1933.15,15,19.04,36,5,2024-02-04,291,Active
PRD03969,HP Headphones 3969,Electronics,Headphones,HP,SUP0473,19976,25569.28,28,14.51,12,18,2019-12-22,100,Active
PRD03970,LG Washing Machine 3970,Home Appliances,Washing Machine,LG,SUP0353,16345,22883.0,40,25.24,12,18,2020-09-18,258,Active
PRD03971,Yonex Gym 3971,Sports,Gym,Yonex,SUP0284,14027,16131.05,15,21.4,12,5,2021-07-11,255,Active
PRD03972,Levis Shoes 3972,Fashion,Shoes,Levis,SUP0117,4440,5683.2,28,23.58,24,12,2022-08-30,110,Active
PRD03973,Nivea Shampoo 3973,Beauty,Shampoo,Nivea,SUP0006,2424,3005.76,24,23.65,36,12,2024-09-06,152,Active
PRD03974,Yonex Badminton 3974,Sports,Badminton,Yonex,SUP0214,14826,17346.42,17,22.45,6,18,2021-05-15,123,Active
PRD03975,Adidas Cricket 3975,Sports,Cricket,Adidas,SUP0103,4375,5906.25,35,34.11,0,28,2023-08-01,115,Active
PRD03976,IFB Mixer 3976,Home Appliances,Mixer,IFB,SUP0408,72423,90528.75,25,21.64,24,5,2019-05-27,129,Active
PRD03977,Lakme Cream 3977,Beauty,Cream,Lakme,SUP0315,905,1267.0,40,3.3,6,28,2022-12-02,286,Active
PRD03978,Cosco Football 3978,Sports,Football,Cosco,SUP0299,9273,12147.63,31,23.6,12,12,2022-12-21,150,Active
PRD03979,Samsung Smartwatch 3979,Electronics,Smartwatch,Samsung,SUP0333,13153,17098.9,30,5.76,0,5,2024-11-02,230,Active
PRD03980,Hamleys Puzzle 3980,Toys,Puzzle,Hamleys,SUP0202,8865,12499.65,41,30.96,12,12,2023-06-20,260,Active
PRD03981,Funskool Action Figure 3981,Toys,Action Figure,Funskool,SUP0003,3124,3717.56,19,10.84,36,28,2024-05-14,221,Active
PRD03982,Himalaya Sanitizer 3982,Healthcare,Sanitizer,Himalaya,SUP0329,13117,17445.61,33,25.94,36,12,2020-04-07,145,Active
PRD03983,Sony Smartwatch 3983,Electronics,Smartwatch,Sony,SUP0398,10225,13088.0,28,21.36,12,5,2020-04-13,35,Active
PRD03984,Nestle Spices 3984,Grocery,Spices,Nestle,SUP0254,488,683.2,40,30.13,0,28,2021-12-16,238,Active
PRD03985,Boat Headphones 3985,Electronics,Headphones,Boat,SUP0185,39242,54546.38,39,39.2,36,18,2021-09-07,27,Active
PRD03986,Bloomsbury Business 3986,Books,Business,Bloomsbury,SUP0306,1094,1422.2,30,38.82,6,28,2021-04-18,276,Active
PRD03987,Hasbro Puzzle 3987,Toys,Puzzle,Hasbro,SUP0286,1836,2552.04,39,35.42,6,18,2019-05-03,123,Active
PRD03988,Sony Smartwatch 3988,Electronics,Smartwatch,Sony,SUP0144,44532,53883.72,21,16.41,24,18,2024-10-02,100,Discontinued
PRD03989,Nike Shirt 3989,Fashion,Shirt,Nike,SUP0414,5955,7503.3,26,38.83,6,5,2021-07-11,160,Active
PRD03990,Levis Shoes 3990,Fashion,Shoes,Levis,SUP0053,926,1324.18,43,31.84,24,5,2023-01-06,113,Active
PRD03991,Mattel Puzzle 3991,Toys,Puzzle,Mattel,SUP0124,11562,15146.22,31,31.69,24,12,2019-06-12,27,Active
PRD03992,Dove Serum 3992,Beauty,Serum,Dove,SUP0015,1512,1935.36,28,10.54,0,28,2020-04-05,52,Active
PRD03993,Lakme Cream 3993,Beauty,Cream,Lakme,SUP0462,2772,3298.68,19,32.65,6,5,2023-06-29,242,Active
PRD03994,Havells Refrigerator 3994,Home Appliances,Refrigerator,Havells,SUP0459,69559,91817.88,32,22.52,0,12,2020-06-17,22,Active
PRD03995,Nilkamal Sofa 3995,Furniture,Sofa,Nilkamal,SUP0175,81013,98025.73,21,29.48,0,28,2020-12-02,118,Active
PRD03996,Hasbro Action Figure 3996,Toys,Action Figure,Hasbro,SUP0479,10033,13243.56,32,12.41,12,5,2022-05-06,297,Active
PRD03997,LG Mobile 3997,Electronics,Mobile,LG,SUP0160,4240,6063.2,43,16.63,6,5,2022-06-26,162,Active
PRD03998,Himalaya Sanitizer 3998,Healthcare,Sanitizer,Himalaya,SUP0088,9059,12592.01,39,2.6,24,18,2024-06-06,136,Active
PRD03999,HarperCollins Academic 3999,Books,Academic,HarperCollins,SUP0155,466,545.22,17,20.87,24,12,2023-10-17,181,Active
PRD04000,IKEA Sofa 4000,Furniture,Sofa,IKEA,SUP0490,35461,47517.74,34,33.97,6,12,2023-09-20,42,Active
PRD04001,Nike Cricket 4001,Sports,Cricket,Nike,SUP0491,11212,14463.48,29,2.81,6,5,2021-04-26,118,Active
PRD04002,L'Oreal Cream 4002,Beauty,Cream,L'Oreal,SUP0007,2944,3768.32,28,13.7,12,18,2024-10-17,226,Active
PRD04003,L'Oreal Serum 4003,Beauty,Serum,L'Oreal,SUP0241,2298,3309.12,44,13.86,0,18,2022-04-27,28,Active
PRD04004,Dr Morepen Sanitizer 4004,Healthcare,Sanitizer,Dr Morepen,SUP0116,7133,9130.24,28,11.01,0,5,2020-12-09,57,Active
PRD04005,McGraw Hill Novel 4005,Books,Novel,McGraw Hill,SUP0198,1663,1962.34,18,19.12,36,12,2021-08-01,127,Active
PRD04006,LG Headphones 4006,Electronics,Headphones,LG,SUP0113,97407,116888.4,20,36.59,12,18,2023-04-11,294,Active
PRD04007,Accu-Chek Sanitizer 4007,Healthcare,Sanitizer,Accu-Chek,SUP0032,11917,17160.48,44,36.01,24,28,2021-07-29,31,Active
PRD04008,IFB Microwave 4008,Home Appliances,Microwave,IFB,SUP0173,18278,21385.26,17,21.59,0,5,2024-05-29,142,Active
PRD04009,IFB Refrigerator 4009,Home Appliances,Refrigerator,IFB,SUP0233,53588,68592.64,28,31.26,36,5,2019-12-24,218,Active
PRD04010,Nestle Oil 4010,Grocery,Oil,Nestle,SUP0119,1992,2768.88,39,24.9,6,28,2024-04-22,75,Active
PRD04011,Godrej Chair 4011,Furniture,Chair,Godrej,SUP0493,55939,66008.02,18,5.82,0,18,2019-09-16,241,Active
PRD04012,Dettol Supplements 4012,Healthcare,Supplements,Dettol,SUP0316,14386,19133.38,33,16.93,6,18,2023-05-03,118,Active
PRD04013,L'Oreal Shampoo 4013,Beauty,Shampoo,L'Oreal,SUP0452,1614,2275.74,41,29.92,0,28,2021-04-17,102,Active
PRD04014,Nike T-Shirt 4014,Fashion,T-Shirt,Nike,SUP0223,4428,6110.64,38,30.04,24,12,2020-12-07,148,Active
PRD04015,Nike Cricket 4015,Sports,Cricket,Nike,SUP0104,2208,2561.28,16,2.35,6,18,2022-12-21,207,Discontinued
PRD04016,Adidas Gym 4016,Sports,Gym,Adidas,SUP0238,6774,9754.56,44,18.17,0,12,2020-05-12,153,Active
PRD04017,Tata Spices 4017,Grocery,Spices,Tata,SUP0095,1217,1703.8,40,22.15,6,28,2020-11-09,137,Active
PRD04018,Bloomsbury Academic 4018,Books,Academic,Bloomsbury,SUP0146,2381,3404.83,43,32.6,12,18,2019-02-18,186,Active
PRD04019,Pearson Novel 4019,Books,Novel,Pearson,SUP0007,607,734.47,21,14.61,0,18,2021-11-10,135,Active
PRD04020,Samsung Headphones 4020,Electronics,Headphones,Samsung,SUP0246,13614,18651.18,37,13.5,6,28,2020-11-14,74,Active
PRD04021,Fortune Spices 4021,Grocery,Spices,Fortune,SUP0357,716,823.4,15,38.75,12,12,2022-08-19,230,Active
PRD04022,Yonex Badminton 4022,Sports,Badminton,Yonex,SUP0415,838,1106.16,32,26.9,36,5,2020-11-20,197,Active
PRD04023,Nestle Oil 4023,Grocery,Oil,Nestle,SUP0265,377,508.95,35,1.54,12,12,2024-10-31,209,Active
PRD04024,Havells Microwave 4024,Home Appliances,Microwave,Havells,SUP0104,76380,97766.4,28,36.9,0,28,2024-08-06,42,Active
PRD04025,Mamaearth Cream 4025,Beauty,Cream,Mamaearth,SUP0215,197,262.01,33,10.15,36,12,2021-01-18,191,Active
PRD04026,L'Oreal Cream 4026,Beauty,Cream,L'Oreal,SUP0236,1027,1396.72,36,6.36,0,12,2024-05-01,231,Active
PRD04027,LG Microwave 4027,Home Appliances,Microwave,LG,SUP0017,24470,35236.8,44,34.54,6,18,2022-12-09,44,Active
PRD04028,HarperCollins Academic 4028,Books,Academic,HarperCollins,SUP0184,2057,2406.69,17,7.66,0,28,2020-06-26,85,Active
PRD04029,IFB Mixer 4029,Home Appliances,Mixer,IFB,SUP0343,39501,48191.22,22,35.97,36,18,2023-11-08,152,Active
PRD04030,Levis Jacket 4030,Fashion,Jacket,Levis,SUP0158,4878,6780.42,39,8.08,12,18,2024-10-20,249,Active
PRD04031,Boat Headphones 4031,Electronics,Headphones,Boat,SUP0167,73381,89524.82,22,11.91,0,12,2021-03-03,84,Active
PRD04032,Fortune Oil 4032,Grocery,Oil,Fortune,SUP0331,1657,2236.95,35,25.16,6,18,2021-09-11,131,Active
PRD04033,Cosco Cycling 4033,Sports,Cycling,Cosco,SUP0028,5647,7736.39,37,33.24,24,12,2024-11-09,279,Active
PRD04034,Pearson Children 4034,Books,Children,Pearson,SUP0308,2349,3100.68,32,39.11,36,5,2023-06-12,74,Active
PRD04035,Yonex Cricket 4035,Sports,Cricket,Yonex,SUP0423,4588,5551.48,21,19.53,6,12,2024-07-28,221,Discontinued
